Account.005,Parceiros Unidos (Rio de Janeiro),Rio de Janeiro,Rua Isidro Rocha 875,Rio de Janeiro,,21241-180,Brazil,Rua Isidro Rocha 875,Rio de Janeiro,,21241-180,Brazil,(21) 3184-5755,(21) 3184-5753,http://www.unitedpartnersva.com,líder de mercado no seu campo.,,,
Paccount,FIRSTNAME,LASTNAME,BILLINGSTREET,BILLINGCITY,BILLINGSTATE,BILLINGPOSTALCODE,BILLINGCOUNTRY,SHIPPINGSTREET,SHIPPINGCITY,SHIPPINGSTATE,SHIPPINGPOSTALCODE,SHIPPINGCOUNTRY,PHONE,FAX,WEBSITE,DESCRIPTION,,,
PAccount.011,Nicolas,Correia,Rua Doutor Paulo Nogueira Filho 108,São Paulo,,05359-240,Brazil,Rua Doutor Paulo Nogueira Filho 108,São Paulo,,05359-240,Brazil,(11) 7644-3236,(11) 7644-3235,,Nicolas é um cliente e um conselheiro para nossos clientes,,,
PAccount.013,Vitor,Gomes,Rua Roberto Duarte 1797,São Gonçalo,,24467-355,Brazil,Rua Roberto Duarte 1797,São Gonçalo,,24467-355,Brazil,(21) 5571-9113,(21) 5571-9112,,,,,
PAccount.012,Carolina,Ferreira,Estrada do Mestre 1268,São Paulo,,02987-160,Brazil,Estrada do Mestre 1268,São Paulo,,02987-160,Brazil,(11) 3099-8197,(11) 3099-8195,,,,,
PAccount.014,Erick,Alves,Rua Manoel Leal 1844,Maceió,,57055-090,Brazil,Rua Manoel Leal 1844,Maceió,,57055-090,Brazil,(82) 6359-6695,(82) 6359-6694,,,,,
PAccount.015,Samuel,Cavalcanti,Praça Nirson Carneiro Lobo 1565,Luziânia,,72800-060,Brazil,Praça Nirson Carneiro Lobo 1565,Luziânia,,72800-060,Brazil,(61) 5912-8620,(61) 5912-8625,,,,,
PAccount.016,Mariana,Dias,Rua Orlando Silva 622,Jaboatão dos Guararapes,,54280-678,Brazil,Rua Orlando Silva 622,Jaboatão dos Guararapes,,54280-678,Brazil,(81) 3494-5956,(81) 3494-5955,,,,,
PAccount.017,Tomás,Alves,Passagem Santa Helena 1955,Ananindeua,,67120-570,Brazil,Passagem Santa Helena 1955,Ananindeua,,67120-570,Brazil,(91) 8101-6938,(91) 8101-6935,,,,,
PAccount.018,Rafaela,Souza,Rua Quatro 1179,Cuiabá,,78093-190,Brazil,Rua Quatro 1179,Cuiabá,,78093-190,Brazil,(65) 5320-2567,(65) 5320-2565,,,,,
PAccount.019,Diogo,Costa,Rua José Augusto Prais 489,Caratinga,,35300-260,Brazil,Rua José Augusto Prais 489,Caratinga,,35300-260,Brazil,(33) 3330-8045,(33) 3330-8044,,,,,
PAccount.020,Carlos,Cunha,Rua Panamá 965,Pinhais,,83320-370,Brazil,Rua Panamá 965,Pinhais,,83320-370,Brazil,(41) 8906-9064,(41) 8906-9065,,,,,
PAccount.021,Luiz,Ribeiro,Estrada Lagoa do Sombreiro 450,Itapevi,,06685-285,Brazil,Estrada Lagoa do Sombreiro 450,Itapevi,,06685-285,Brazil,(11) 9179-5847,(11) 9179-5845,,,,,
PAccount.022,Daniel,Correia,Rua Elias Zacalusny 933,Guarapuava,,85035-360,Brazil,Rua Elias Zacalusny 933,Guarapuava,,85035-360,Brazil,(42) 6751-4678,(42) 6751-4675,,,,,
PAccount.023,Bruno,Lima,Rua Uberaba 1301,Itaúna,,35680-092,Brazil,Rua Uberaba 1301,Itaúna,,35680-092,Brazil,(37) 8504-2227,(37) 8504-2225,,,,,
PAccount.024,Letícia,Silva,Rua Tenente-Coronel José Joaquim Correia de Arruda 436,São Paulo,,02832-000,Brazil,Rua Tenente-Coronel José Joaquim Correia de Arruda 436,São Paulo,,02832-000,Brazil,(11) 5177-8525,(11) 5177-8524,,,,,
Contact,LASTNAME,FIRSTNAME,OTHERSTREET,OTHERCITY,OTHERSTATE,OTHERPOSTALCODE,OTHERCOUNTRY,MAILINGSTREET,MAILINGCITY,MAILINGSTATE,MAILINGPOSTALCODE,MAILINGCOUNTRY,PHONE,FAX,MOBILEPHONE,ASSISTANTPHONE,EMAIL,TITLE,DEPARTMENT
Contact.004,Martins,Paulo,Praça Virgílio Gomes da Silva 1866,Rio de Janeiro,,23587-400,Brazil,Praça Virgílio Gomes da Silva 1866,Rio de Janeiro,,23587-400,Brazil,(21) 3124-6212,(21) 3124-6211,(21) 3124-6214,(21) 3124-6299,bhodges@mailinator.com,Diretor Executivo,Executivo
Contact.001,Dos Santos*,Ana,Estrada do Mestre 1268,São Paulo,,02987-160,Brazil,Estrada do Mestre 1268,São Paulo,,02987-160,Brazil,(11) 3099-8197,(11) 3099-8194,(11) 3099-8192,(11) 3099-8199,lboyle@mailinator.com,Vice-Presidente Sênior de Vendas,Executivo
Contact.009,Azevedo,Mateus,Rua dos Gerânios 563,Atibaia,,12948-530,Brazil,Rua dos Gerânios 563,Atibaia,,12948-530,Brazil,(11) 7872-6419,(11) 7872-6419,(11) 7872-6419,(08) 8221 5551,seanmurphy@mailinator.com,Vice-Presidente Sênior de Marketing,Executivo
Contact.010,Rodrigues,Laura,Praça das Primaveras 1224,Itu,,13301-659,Brazil,Praça das Primaveras 1224,Itu,,13301-659,Brazil,(11) 7967-6767,(11) 7967-6767,(11) 7967-6767,(03) 9783 2244,stephaniecurran@mailinator.com,Vice-Presidente Executivo de Desenvolvimento de Negócios,Desenvolvimento de Negócios
Contact.011,Ribeiro,Nicolas,Rua Ribeirão Azul 821,Natal,,59136-300,Brazil,Rua Ribeirão Azul 821,Natal,,59136-300,Brazil,(84) 4157-7491,(84) 4157-7491,(84) 4157-7491,(84) 4157-7491,stevemcdonald@mailinator.com,Diretor de Informação,Executivo
Contact.012,Alves,Tomás,Rua Zilma Gorges 539,Blumenau,,89040-155,Brazil,Rua Zilma Gorges 539,Blumenau,,89040-155,Brazil,(47) 7365-7854,(47) 7365-7854,(47) 7365-7854,(47) 7365-7854,markmetz@mailinator.com,Diretor Executivo,Executivo
Contact.013,Cavalcanti,Joao,Rua Castanhal 940,Fortaleza,,60331-470,Brazil,Rua Castanhal 940,Fortaleza,,60331-470,Brazil,(85) 9080-9014,(85) 9080-9014,(85) 9080-9014,(85) 9080-9014,keithlopez@mailinator.com,Gerente de Marketing,Marketing
Contact.014,Castro,Kauã,Rua Matias Machado 578,Itapeva,,18407-181,Brazil,Rua Matias Machado 578,Itapeva,,18407-181,Brazil,(15) 8983-8283,(15) 8983-8283,(15) 8983-8283,(15) 8983-8283,almiller@mailinator.com,Gerente de Marketing,Marketing
Contact.005,Barbosa,André,Rua Vinte 1562,Duque de Caxias,,25272-130,Brazil,Rua Vinte 1562,Duque de Caxias,,25272-130,Brazil,(21) 7214-2176,(21) 7214-2176,(21) 7214-2176,(21) 7214-2176,treseller@mailinator.com,Executivo de Contas,Vendas
Contact.015,Rodrigues,Guilherme,Avenida Hercílio Luz 493,Florianópolis,,88020-001,Brazil,Avenida Hercílio Luz 493,Florianópolis,,88020-001,Brazil,(48) 6270-7094,(48) 6270-7094,(48) 6270-7094,(48) 6270-7094,jeffkane@mailinator.com,Diretor de Contabilidade,Finance
Contact.008,Santos,Thiago,Rua Ariro 1011,Queimados,,26385-200,Brazil,Rua Ariro 1011,Queimados,,26385-200,Brazil,(21) 5493-9767,(21) 5493-9767,(21) 5493-9767,(21) 5493-9767,seanforbes@mailinator.com,Executivo Financeiro,Executivo
Contact.002,Fernandes*,Luís,Rua da Carola 1947,Recife,,52081-730,Brazil,Rua da Carola 1947,Recife,,52081-730,Brazil,(81) 9122-9948,(81) 9122-9948,(81) 9122-9948,(81) 9122-9948,mk@mailinator.com,Gerente de Projeto,Marketing
Contact.003,Pereira*,João,Rua Oscarina Maria de Jesus 1005,São Paulo,,05833-300,Brazil,Rua Oscarina Maria de Jesus 1005,São Paulo,,05833-300,Brazil,(11) 7705-9629,(11) 7705-9629,(11) 7705-9629,(11) 7705-9629,jd@mailinator.com,Vice-Presidente de Vendas,Executivo
Contact.016,Goncalves,Luana,Travessa Félix Micrute 197,São José dos Pinhais,,83070-260,Brazil,Travessa Félix Micrute 197,São José dos Pinhais,,83070-260,Brazil,(41) 7713-4081,(41) 7713-4081,(41) 7713-4081,(41) 7713-4081,kathyfitzpatrick@mailinator.com,Diretor de Recursos Humanos,RH
Lead,LASTNAME,FIRSTNAME,TITLE,COMPANY,STREET,CITY,STATE,POSTALCODE,COUNTRY,PHONE,MOBILEPHONE,FAX,EMAIL,WEBSITE,,,,,
Lead.007,Cunha,Ágatha,Vice-Presidente de Operações,Sinal de segurança e abastecimento,Rua Amaro Severino da Silva 222,Vitória,,29060-660,Brazil,(27) 5012-5407,(27) 5012-5407,(27) 5012-5407,leabolivar@mailinator.com,http://www.safetysignsupplyltd.com,,,,,
Lead.011,Pinto,André,Executivo de Consultoria,ABC,Rua Paulo Egídio 1169,São Paulo,,01006-010,Brazil,(11) 7159-5653,(11) 7159-5653,(11) 7159-5653,siobhanhibbard@mailinator.com,http://www.kingsburycolony.net,,,,,
Lead.001,Gomes *,Julia,Executivo de Consultoria,Projeto Universo,Rua Chavantes 603,Tupã,,17600-430,Brazil,(14) 4004-4597,(14) 4004-4597,(14) 4004-4597,rosaabelin@mailinator.com,http://www.universedesign.net,,,,,
Lead.005,Almeida,Clara,Gerente de Vendas,Ar Controla Co Inc,Rua São Patrocínio 1296,Catalão,,75703-610,Brazil,(64) 2108-9296,(64) 2108-9296,(64) 2108-9296,debraboehme@mailinator.com,http://www.aircontrolscoinc.net,,,,,
Lead.012,Pinto,Larissa,Vice-Presidente de Compras,Mct Inc-Missoula infantil,Rua Quatorze 270,Guarujá,,11445-150,Brazil,(13) 7642-8571,(13) 7642-8571,(13) 7642-8571,quinnpoirier@mailinator.com,http://www.mctincmissoulachildrens.net,,,,,
Lead.010,Barbosa,Pedro,Vice-Presidente de TI,Centro-Oeste Industries Inc,Área Institucional 10 1837,Valparaíso de Goiás,,72878-582,Brazil,(61) 2576-9025,(61) 2576-9025,(61) 2576-9025,tyrellgunther@mailinator.com,http://www.midwestindustriesinc.com,,,,,
Lead.008,Souza,Camila,Vice-Presidente de Operações,Interstate Brands Corp,Rua Leopoldo Koehntopp 1984,Joinville,,89214-180,Brazil,(47) 9219-2083,(47) 9219-2083,(47) 9219-2083,benniecaudle@mailinator.com,http://www.interstatebrandscorp.net,,,,,
Lead.004,Melo,Murilo,Vice-Presidente de Compras,Lee Enterprises Inc,Avenida Deputado Emanuel Pinheiro 476,Rondonópolis,,78720-400,Brazil,(66) 9240-6634,(66) 9240-6634,(66) 9240-6634,jordanamy@mailinator.com,http://www.leeenterprisesinc.net,,,,,
Lead.009,Rocha,Evelyn,Executivo de Contas,Pasta Montana,Rua Presidente Tancredo de Almeida Neves 821,Arapiraca,,57312-260,Brazil,(82) 3252-9429,(82) 3252-9429,(82) 3252-9429,janicegreenbaum@mailinator.com,http://www.pastamontana.net,,,,,
Lead.013,Cunha,Laura,Presidente do Conselho Diretor Chefe,Império Aço Mfg Co,Rua 2 144,Fortaleza,,60734-320,Brazil,(85) 4963-6282,(85) 4963-6282,(85) 4963-6282,summershatzer@mailinator.com,http://www.empiresteelmfgco.com,,,,,
Lead.003,Souza,Tomás,Diretor Executivo,Atacadistas geleira Inc,Rua Jataí 6,Campo Grande,,79086-330,Brazil,(67) 2532-8550,(67) 2532-8550,(67) 2532-8550,timarlint@mailinator.com,http://www.glacierwholesalersinc.net,,,,,
Lead.006,Ferreira,João,Executivo Financeiro,StorSafe,Travessa José Pio 1262,Belém,,66050-240,Brazil,(91) 6407-2565,(91) 6407-2565,(91) 6407-2565,guybohan@mailinator.com,http://www.storsafe.net,,,,,
Lead.014,Alves,Luis,Diretor de Informação,TT Sistemas,Rua Quintino Bocaiúva 1754,Andradina,,16901-035,Brazil,(18) 2460-3516,(18) 2460-3516,(18) 2460-3516,romantindall@mailinator.com,http://www.ttsystems.com,,,,,
Lead.002,Sousa,Danilo,Vice-Presidente Consultoria,Clareza,Vila José Arlindo 1372,Fortaleza,,60355-700,Brazil,(85) 2541-7539,(85) 2541-7539,(85) 2541-7539,jeremiealonso@mailinator.com,http://www.clarity.net,,,,,
Lead.015,Sousa,Bianca,Executivo de Contas,"ScanSnap, Inc.",Rua Genovefa Kuboski Karpuchin 1892,São José dos Pinhais,,83050-430,Brazil,(41) 8490-7597,(41) 8490-7597,(41) 8490-7597,kirstinwoolum@mailinator.com,http://www.scansnapinc.com,,,,,
Campaign,NAME,DESCRIPTION,CAMPAIGN_TACTIC__C,,,,,,,,,,,,,,,,
Campaign.001,Feira de Negócios - Estande do patrocinador - T2,,,,,,,,,,,,,,,,,,
Campaign.002,Banners de Terceiro - Promoção Novo Produto,,,,,,,,,,,,,,,,,,
Campaign.003,Banners de Terceiro - Promoção Produtos Adicionais,,Webinars,,,,,,,,,,,,,,,,
Campaign.004,Google Adwords - Múltiplas Palavras Chaves,Mapa de processos,,,,,,,,,,,,,,,,,
Campaign.005,E-mail - Oferta de Desconto Novo Produto,Email para impulsionar as pessoas a se registrarem na turnê - URL simplificada direciona para uma página de destino (www.ucigo.com / webinar),,,,,,,,,,,,,,,,,
Opportunity,NAME,DESCRIPTION,NEXTSTEP,,,,,,,,,,,,,,,,
Opportunity.007,Soluções Avançadas* - 49K*,Dar desconto de final de ano para assinar,Assinar AGORA,,,,,,,,,,,,,,,,
Opportunity.008,Soluções Avançadas* - 20K,Potencialmente um grande ganho para seu tomador de decisão,grande ganho para nós,,,,,,,,,,,,,,,,
Opportunity.009,Soluções Avançadas* - 5K,ótimo cliente e boas perspectivas,Achar o posicionamento dos tomadores de decisão,,,,,,,,,,,,,,,,
Opportunity.010,Soluções Avançadas* - 27K,"Ótimo ciclo de vendas,nosso novo produto corresponde perfeitamente.","Cotação enviada, à espera da resposta",,,,,,,,,,,,,,,,
Opportunity.002,Parceiros Unidos* - 47K,Dar desconto de final de ano para assinar,Apresentação para os Executivos agendada para próxima semana,,,,,,,,,,,,,,,,
Opportunity.004,Soluções Avançadas* - 30K,"Nós realmente temos que mostrar o valor. O cliente é um negociador muito difícil, com um orçamento pequeno.",follow up em 6 meses para ver onde eles estão,,,,,,,,,,,,,,,,
Opportunity.005,Soluções Avançadas* - 15K,Dar desconto de final de ano para assinar,Finalizar contratos.,,,,,,,,,,,,,,,,
Opportunity.006,Soluções Avançadas* - 8K,Esta oportunidade parece promissora,Achar o posicionamento dos tomadores de decisão,,,,,,,,,,,,,,,,
Opportunity.001,Parceiros Unidos* - 68K*,"Esta é uma grande oportunidade estratégica. Estamos começando a ganhar impulso nesta conta, o cliente tem o potencial para ser uma referência para nós.",Identificar os principais decisores e as partes interessadas.,,,,,,,,,,,,,,,,
Opportunity.011,Soluções Avançadas* - 10K,,,,,,,,,,,,,,,,,,
Opportunity.003,Parceiros Unidos* - 52K,"E a nossa primeira oportunidade de estabelecer uma relação com a Parceiros Unidos. Estamos bem posicionados para ganhar, mas precisamos demonstar nossa credibilidade e experiência na indústria.",Finalizar contratos.,,,,,,,,,,,,,,,,
Case,SUBJECT,DESCRIPTION,,,,,,,,,,,,,,,,,
Case.001,Dificuldade para atualizar Servidor *,Meu servidor não está funcionando. Só fiz uma atualização ? O que devo fazer?,,,,,,,,,,,,,,,,,
Case.007,Requisição último extrato,"Meu cachorro comeu a minha última declaração. Você poderia reenviá-la, por favor ?",,,,,,,,,,,,,,,,,
Case.008,Configuração não está funcionando,"A configuração não está funcionando. Você poderia me ajudar, por favor?",,,,,,,,,,,,,,,,,
Case.002,Servidor está funcionando?,Eu não posso acessá-lo. O que está acontecendo?,,,,,,,,,,,,,,,,,
Case.003,Quais são os horários de suporte?,Posso ligar aos sábados?,,,,,,,,,,,,,,,,,
Case.009,Onde minha senha está armazenada?,Todas as idéias serão apreciadas,,,,,,,,,,,,,,,,,
Case.010,Problemas ao atualizar para última versão,A tela trava sempre que eu tento atualizar. O que você recomenda?,,,,,,,,,,,,,,,,,
Case.004,Qual é o saldo da minha conta?,Eu não consigo encontrar minha declaração do último faturamento e estou inseguro quanto sera minha conta este mês.,,,,,,,,,,,,,,,,,
Case.011,Saldo atual,Não sei quanto devo este mês,,,,,,,,,,,,,,,,,
Case.012,Perguntass sobre meu boleto,Pergunta sobre  última declaração.,,,,,,,,,,,,,,,,,
Case.005,Problemas ao reiniciar minha senha*,Tenho problema para reinicializar minha senha. Eu me desconectei  e não me lembro da minha senha.,,,,,,,,,,,,,,,,,
Case.006,Não consigo achar relatório de testes,,,,,,,,,,,,,,,,,,
Case.013,Roteador sem fio não está funcionando,Roteador sem fio não esta transmitindo,,,,,,,,,,,,,,,,,
Product2,NAME,PRODUCTCODE,DESCRIPTION,,,,,,,,,,,,,,,,
Product2.001,Roteador sem fio,S100,O produto padrão é projetado para agregar valor de negócio para empresas de pequeno e médio porte.,,,,,,,,,,,,,,,,
Product2.002,Produto Delta,D200,O Produto Delta agregar valor através da última melhora do construtor automatico de Widget,,,,,,,,,,,,,,,,
Product2.003,Serviços de Consultoria,12M-BC,Este é um pacote de consultoria por 12 meses de consultoria de negócios com base em preço-padrão de R$ 1.800 por dia,,,,,,,,,,,,,,,,
Product2.004,Serviços Técnicos,Tec-12 Meses,Este é um pacote de consultoria por 12 meses de consultoria técnica com base em preço-padrão de R$ 2.200 por dia,,,,,,,,,,,,,,,,
Product2.005,Produto Alpha,S110,Este produto Alpha (S110) é um adicional para o produto padrão (S100).  As planilhas  de verificação de instalacao deve conincidir com os contratos do produto S100 antes que o produto Alpha seja vendido.,,,,,,,,,,,,,,,,
Asset,NAME,SERIALNUMBER,DESCRIPTION,,,,,,,,,,,,,,,,
Asset.001,Produto Alpha,129290t5,,,,,,,,,,,,,,,,,
Asset.002,Produto Delta,24637788,,,,,,,,,,,,,,,,,
Asset.003,Roteador Sem Fio,1203985,,,,,,,,,,,,,,,,,
Asset.004,Produto Alpha,1203990,,,,,,,,,,,,,,,,,
Asset.005,Produto Delta,1203991,,,,,,,,,,,,,,,,,
Asset.006,Produto Alpha,65764467652,,,,,,,,,,,,,,,,,
Task,SUBJECT,DESCRIPTION,,,,,,,,,,,,,,,,,
Task.003,Revisão da estratégia de marketing,,,,,,,,,,,,,,,,,,
Task.004,Chamada de descoberta,,,,,,,,,,,,,,,,,,
Task.007,Conectar,,,,,,,,,,,,,,,,,,
Task.017,Enviar novos preços,,,,,,,,,,,,,,,,,,
Task.016,Chamada para atualização,,,,,,,,,,,,,,,,,,
Task.015,Enviar agradecimento,,,,,,,,,,,,,,,,,,
Task.014,Deixar mensagem,,,,,,,,,,,,,,,,,,
Task.019,Notas de descoberta,,,,,,,,,,,,,,,,,,
Task.011,Seguimento do status,,,,,,,,,,,,,,,,,,
Task.013,Follow up,,,,,,,,,,,,,,,,,,
Task.018,Conectar,,,,,,,,,,,,,,,,,,
Task.001,Compartilhar atualizações com Gerente,,,,,,,,,,,,,,,,,,
Task.002,Enviar novos preços,,,,,,,,,,,,,,,,,,
Event,SUBJECT,LOCATION,DESCRIPTION,,,,,,,,,,,,,,,,
Event.002,Reunião com os Decisores,Sala de Conferência Aloha,,,,,,,,,,,,,,,,,
Event.001,Revisão de Oportunidade,Sala de Conferência Hawaii,,,,,,,,,,,,,,,,,
Event.003,Investigar Caso Aberto,,,,,,,,,,,,,,,,,,
